user_id,business_id,stars,user_idx,business_idx
Si4cfprEoASc4wBCC0e8aw,i_FWONQD1ZBqrNE2b-M5Ug,5.0,5145,643
UTf4tyyn1SubhB3Eoqgcaw,I2ISRV7IybkMc3HEYKUE9g,3.0,5441,256
00-pd3nS7LpdqCmIapCNkQ,TwnzM8mJn_nT2PJf1x-9kQ,5.0,165,420
Dn9WngLhC-utqIS07IlP2A,ZDdNEwBENLXBT3jjQD5STQ,3.0,2529,486
itcyGJsassJ0iutr0gBMjg,TRwPE6wsoAL6_fRaFdB4FA,3.0,8118,413
iGtm_U7LY1kzEcl218ySew,hX_8ZUmIqWFWzjdiPrf23w,5.0,8000,627
z8XOkJ9UneWaP_KJ-3XWTg,oDlF5bfcQrYkjK4D4_Nw9A,5.0,10934,714
QSAwbC2c7EplKzdQ3cFaJA,geEGL5YODdRIoIYfFcxVPA,3.0,4711,611
Gc4xszRMSJCrHL2bcUxCCQ,PhLYLCjM_dS_seS_fMBVeg,3.0,3024,365
gz8VaneVf03TU8TxwCFmSw,xxL2_-oExRCwKs_Nyr0KiQ,3.0,7759,849
sBQnwE7tTiURm6RKamqWyA,8P8HIysyyGbG8_94cG1Jyg,4.0,9709,130
YAIIVo5Ot7sBW6XZwBd3dQ,mVV95BIwhFOa7TNH9pVMGA,4.0,6074,697
wFJWxokCa3c1AIDnjhhzQg,f2RHDdXezLHILvM7v1xOVA,4.0,10437,589
cSQk6DuSVJlWdny_8AAAGg,I2ISRV7IybkMc3HEYKUE9g,3.0,7012,256
bNRCctEyV3RiLQ3saiUp0A,8pqdJjefYq-a9IBSJJmKwA,5.0,6815,134
JJk49Bp27Def-IIYIwHSkw,y1Z9tymuBGVDZnYZoLk-2Q,3.0,3493,851
rktp6x3HNIELGe9QDt_yww,4zQV6v8TwEYMwI9Ekdf19g,2.0,9637,89
82UbpDEPMGJ9Sod8a1U-cg,Lw1gzZZGI2GFQc6BI5zyJw,2.0,1545,318
Z6HWbWxdioqygy_X1-7QwQ,kZ1q0K13tFYG_ZJrVvsJHA,5.0,6234,671
oci8UkxjOaMZHYvZvRSEaQ,jXtaxB2b64nA4uy13i024A,4.0,9121,661
IChJkuIx5aOSpVgxvtNOoQ,vtSisxaozZ7HWpBl_W7VaQ,4.0,3298,827
bhnYsv0VbFf3n99wCCNEkQ,8pqdJjefYq-a9IBSJJmKwA,4.0,6878,134
m-Pnm53eK4NFW6keiL7yjQ,KZ2V1ZPnrwoT0zcJunyIQw,4.0,8629,298
wYhzRrGfsmvVxTdBDbI2kg,OMHZ1htcmFQLuTp06hLe2Q,2.0,10479,350
sFqImuZBqT43URa3kMcC4w,8pqdJjefYq-a9IBSJJmKwA,4.0,9725,134
IlRmSTn19xM2Vi7xtjzAhw,7Oq3AI3omXpvcN9xDzNeLA,4.0,3398,117
Dx7bDXoqMR0DIO4t3um56A,XJnTY0wG45x9GBrgfNpkCw,3.0,2556,461
FwJcW2smrO682dju9CUN_A,TwnzM8mJn_nT2PJf1x-9kQ,3.0,2897,420
0HjeAwCrfdbJgOAlP6b9Tw,hX_8ZUmIqWFWzjdiPrf23w,4.0,221,627
T9aisv9FFuEbO9hSgi-efw,8pqdJjefYq-a9IBSJJmKwA,4.0,5216,134
oci8UkxjOaMZHYvZvRSEaQ,f2RHDdXezLHILvM7v1xOVA,4.0,9121,589
6EWf9mJbX7sz0hQTPlbfHw,_V6hl1oGkTV2KbGeax_HPA,5.0,1253,508
SsDKVQsHdBaMCbp9UqOGSA,2pLIQ0RHSmUbF0eIRT0LYg,3.0,5173,60
3T-sEkytvMLFs03LDqWGUA,PJjkH_VZeQwxEJvlQ-v7wA,5.0,780,359
-pfPBJzVB-EBwaFX8B59gQ,8pqdJjefYq-a9IBSJJmKwA,3.0,136,134
ZaeTqBNL-LZciXHCm5KwMQ,HngRiL6Z3DFTDnNsXZ0TQw,3.0,6326,250
X_EP3kbaQpqTFtI10oAg5Q,ZDdNEwBENLXBT3jjQD5STQ,4.0,5956,486
wZWB41wmnv4pPsetuIN5Gw,zujdPV3HT-Y-CKE1GgkMHQ,3.0,10480,866
O1DUQz6I1mT7Tqp9f8LiBQ,jS3affmkXWrBnidXA-DIfQ,5.0,4277,658
aNu11OSW0g_hVHrcLiJwmA,Lw1gzZZGI2GFQc6BI5zyJw,4.0,6644,318
YwMD-AVT67fmYRGxnlRSPA,MKsCFQuzmgH2We9hwTQ8gw,2.0,6206,325
uRnKSxqi80IUcV9J1IzbbQ,u7cZUEGK6iJP2gvI22xY2A,4.0,10098,798
-8NOuak4Sipn7-zy7Nk5hg,dQZlvOEVNke30MY5iTiy1g,5.0,16,562
E4ptx5HC4y-XNdWxgJMZeQ,FD7gMovIYQmhdn23Iq91zQ,3.0,2580,220
J6DeEYk5VF_oH6OniMxGOQ,0-7N3z_cb3Z1xMGDrbez6w,4.0,3465,15
DJp-RvWsIyX9z-8SN2N7Ag,vtSisxaozZ7HWpBl_W7VaQ,2.0,2437,827
jYknm57qpeZzTueiVIYTOA,tiCdi3sz6PlKc6MOPEWo7w,3.0,8230,794
Ss8qDbb9qmIT5YhSybg1SQ,xxL2_-oExRCwKs_Nyr0KiQ,4.0,5172,849
_RamAYhTCx3icKGk32tgYQ,un0xxX785wfQfprryh0TjQ,5.0,6460,808
QwKDhDsPvZJPSsGYu0O0SQ,RnhLCG4N9MPy6ZRzq787Cg,1.0,4813,391
OrkHIX-BA2FVVG7v0VbeAg,i_FWONQD1ZBqrNE2b-M5Ug,5.0,4442,643
XUoHxkyOGdR9Utgct5638g,ZDdNEwBENLXBT3jjQD5STQ,3.0,5947,486
JAFZNseXZGY104YcavCRZg,I2ISRV7IybkMc3HEYKUE9g,5.0,3472,256
DgC8Z8VmSAlWZpsc_XjbqQ,TwnzM8mJn_nT2PJf1x-9kQ,4.0,2499,420
vOCJOLzVVDusRrU4j3LSHQ,Oh3Q3QfhMl2DArFiLUrT9Q,3.0,10263,354
42D8UPKrq8oDOPwGysuEMw,W06QBC9vkxA5CVBNVrOMRA,3.0,862,447
LHWtjTG7e1NzNPYUbUo-9w,K6hAv8V2cTuXQtU3VHAD6w,4.0,3821,289
jofRlWezV7QJpCjBGRXnEg,pDUcsN79bDwhOMBaD_tm-g,4.0,8276,731
toQe9adQWV7iC7KM_eugsA,OMHZ1htcmFQLuTp06hLe2Q,1.0,9990,350
ouODopBKF3AqfCkuQEnrDg,vtSisxaozZ7HWpBl_W7VaQ,4.0,9163,827
mcYVFo5w-IXERIskqvPIkg,mtvT7uRey3F395STFRM1Tg,5.0,8752,701
ZAML372eRdIFS_XzwH40oQ,i_FWONQD1ZBqrNE2b-M5Ug,4.0,6251,643
_Tiu_UTnxr6oeeakPXgCrg,I2ISRV7IybkMc3HEYKUE9g,5.0,6467,256
1TVFpuoMj2Xed9k9Q7VrUA,mtvT7uRey3F395STFRM1Tg,5.0,436,701
4kjVKQhMJKdlasEkn_Nkxw,TwnzM8mJn_nT2PJf1x-9kQ,5.0,982,420
cXmckZhaM6Vc5dPmC3szJg,PJjkH_VZeQwxEJvlQ-v7wA,4.0,7027,359
ZVui4gBR6ydaj-pwVAwRsA,RnhLCG4N9MPy6ZRzq787Cg,3.0,6311,391
3ms6Q81SGMThQpqayhJDrQ,h5jnFlvF55kDWC_GGlKMAQ,4.0,818,618
bFhrZ36wm6zm_dkjIpEDsg,_V6hl1oGkTV2KbGeax_HPA,4.0,6796,508
Ycyfx30Nce0WidRGkzmV-A,y1Z9tymuBGVDZnYZoLk-2Q,4.0,6147,851
-rQ706URCVoMAIn-cq1x2Q,8pqdJjefYq-a9IBSJJmKwA,4.0,140,134
JQF36nN4wgPfktlGJWneLA,mtvT7uRey3F395STFRM1Tg,5.0,3513,701
SQinyR2zvyQChsqI-b52KQ,jHVotJhyPKOLuO7MVnmbtQ,3.0,5096,653
q3APTwLmgeDAMz2lXlqK3g,TwnzM8mJn_nT2PJf1x-9kQ,4.0,9349,420
HW-QgyCq4DzUQCFRaYn6Fg,i_FWONQD1ZBqrNE2b-M5Ug,3.0,3187,643
hVkRrReYzmDGERbXesUzcQ,8pqdJjefYq-a9IBSJJmKwA,5.0,7864,134
SP_xjw_WZwhCLSMJuKGPMw,kZ1q0K13tFYG_ZJrVvsJHA,5.0,5093,671
LrgYk-SWt9uAMobHKSuYwA,4zQV6v8TwEYMwI9Ekdf19g,3.0,3907,89
iA0GzXHIgkDTe6M1tjS_vg,8pqdJjefYq-a9IBSJJmKwA,5.0,7982,134
jEjJZuEjK1zKz-prfJgVBQ,YBak8o0xCiNN4sXr3izLbg,5.0,8175,469
0MJ5sKX5uq7Ma5hbl4l3BQ,oDlF5bfcQrYkjK4D4_Nw9A,5.0,233,714
RTQ9HEPfrUrtwSDtzY1cKg,ZDdNEwBENLXBT3jjQD5STQ,4.0,4923,486
3G2T5eUTD5ieCfmCWVMKZA,kZ1q0K13tFYG_ZJrVvsJHA,5.0,740,671
GfI-d9mQePFA2PvhAd4WGQ,PgUoeGam08nCaLWJwrmrWQ,3.0,3035,364
TPf6jvHI4z0kNwA6ls2EEQ,RnhLCG4N9MPy6ZRzq787Cg,2.0,5267,391
78JFAE_LKgcie03MpUR7qQ,I2ISRV7IybkMc3HEYKUE9g,5.0,1402,256
yPa_4u6hcWEHkziHAeRapw,0-7N3z_cb3Z1xMGDrbez6w,4.0,10815,15
BxwYzC0_wbJHqhp679-GOw,CuyQt_cUFS1i738GXTNciw,3.0,2186,188
KpbmTiUfYBDWAR_VJ6aIMw,KVFUBgmPEHGUaJNkpMGcLw,4.0,3740,296
CS7FmqcIap2_vgjUYnxKWg,KVFUBgmPEHGUaJNkpMGcLw,4.0,2290,296
ouODopBKF3AqfCkuQEnrDg,y1Z9tymuBGVDZnYZoLk-2Q,4.0,9163,851
VFi49jfNoR5YJyOLDF3pcA,Uky0DD3LU4C7eyNDhpmOXg,4.0,5572,429
tWES6_T7MRybOtqNS9NcVw,peeXG1Ra-DClPQv14jvKvg,5.0,9940,738
CUk3DyU2dYT6mRWGfCr0pg,y1Z9tymuBGVDZnYZoLk-2Q,4.0,2298,851
FsBWIT61G9wDsSFl_98CJw,r3X75SK37buS94mDls3q_Q,5.0,2883,763
qs4AwQqHxIir-lwB5jLQdQ,TwnzM8mJn_nT2PJf1x-9kQ,5.0,9495,420
R0uf1t30sjqyRmO-FXMgeA,vtSisxaozZ7HWpBl_W7VaQ,4.0,4832,827
W6mjfWkADJER2jvNfbnQCw,mcyhSRV0kcO57QP7al2HGA,4.0,5712,698
ecYnjzPv0B4hiBcE0K-png,99e7bysta1myyrQogFEWUQ,5.0,7376,137
aGI_wfhcJ86DJ-67Lkty8g,XJnTY0wG45x9GBrgfNpkCw,2.0,6624,461
nLw0QGZIs-nJYoXOEx6P9A,FD7gMovIYQmhdn23Iq91zQ,2.0,8870,220
IKbjLnfBQtEyVzEu8CuOLg,HS5CfzQ_gOJHgqwtv9rvNQ,2.0,3320,246
aTS52fSkVwf-JqAM5HUS-g,RnhLCG4N9MPy6ZRzq787Cg,4.0,6657,391
IoJCMMA9fNaSZ_WXGpnwbw,7Oq3AI3omXpvcN9xDzNeLA,4.0,3408,117
55qqRv6iwYXCMyCpYIC4GQ,5hvO_zH7B1n2humawoPHrw,4.0,1041,99
Y4ZmJCuAbIvnv45oIIuLHA,1CTNhKEqGbmG5r-sBbDoLg,5.0,6049,40
OvImQjJ8BidTG_h7e9ylRg,f2RHDdXezLHILvM7v1xOVA,5.0,4453,589
Vm4-y65UyxMfAWqWZLGnjA,I2ISRV7IybkMc3HEYKUE9g,4.0,5663,256
c87zSGqkAh_HhGM7nR13vg,PgUoeGam08nCaLWJwrmrWQ,2.0,6949,364
rK8kLDiaKoIexHy3JzcVCA,f2RHDdXezLHILvM7v1xOVA,4.0,9555,589
84HvpQDxcHWmbMDfs8IEYw,6JFMbFYVbl8ufz74NSDgOA,5.0,1551,108
wMMpgxsQ5SdYEZXJzf6Mjw,0bvtIbpsqBJZpRKSPwIfNw,3.0,10450,30
ALWSjow1qxW4SFFZ0ZNB6Q,kZ1q0K13tFYG_ZJrVvsJHA,4.0,1918,671
96JZapwKFbOc5MrXLh8E2w,zujdPV3HT-Y-CKE1GgkMHQ,4.0,1714,866
W6mjfWkADJER2jvNfbnQCw,9-tZDrMjJYBbpCJoU3WXAQ,3.0,5712,136
xgGYB4NCz8ZsDpI-st-g9g,kZ1q0K13tFYG_ZJrVvsJHA,4.0,10675,671
2M01rniHjqap5IBVQ_eV8Q,jHVotJhyPKOLuO7MVnmbtQ,5.0,584,653
wDcWtWGawI8Rz2wZRYnGlQ,jS3affmkXWrBnidXA-DIfQ,3.0,10428,658
2M01rniHjqap5IBVQ_eV8Q,YBak8o0xCiNN4sXr3izLbg,3.0,584,469
LBgWS6FR9sHxiiHm7z7kZg,OhSaEeJes7JLtk3MGMXXmg,5.0,3802,355
adi9O9g6X9ksr0wxFG9Yrw,xxL2_-oExRCwKs_Nyr0KiQ,3.0,6689,849
atL0J9u6l3pqHvHCh08TFQ,MKsCFQuzmgH2We9hwTQ8gw,4.0,6736,325
NLpjUuO5uN-qKKmait8Nzg,KVFUBgmPEHGUaJNkpMGcLw,1.0,4156,296
goC__JQ37_B8BZYOxZBWQA,y1Z9tymuBGVDZnYZoLk-2Q,4.0,7735,851
WjP-1YJ-uHsSD47_Gh1Zfw,kZ1q0K13tFYG_ZJrVvsJHA,4.0,5820,671
s2ea6SAO3TSw7sQcKMf9GQ,7Oq3AI3omXpvcN9xDzNeLA,4.0,9692,117
juomIEBeeKF0VMq8Hz46FQ,Jg9kkOl4sx2AXJVohbpSiw,5.0,8292,282
Er_P5P_V9PX2X6wGH9PXUw,HngRiL6Z3DFTDnNsXZ0TQw,1.0,2718,250
qfvbuGON_wS9qCKviOyolA,tiCdi3sz6PlKc6MOPEWo7w,1.0,9465,794
8EMU7d4pCkdqUnvlIW40CA,fneeyCOYV5-oVeQP0TACog,4.0,1576,601
fJUUBEuyF_8Ycj223BZ13Q,jXtaxB2b64nA4uy13i024A,5.0,7496,661
_WS_X27Yw8DX3QzaT4f-rg,u7cZUEGK6iJP2gvI22xY2A,4.0,6479,798
HUpgio_XKHuUmUuwSkvyUw,kZ1q0K13tFYG_ZJrVvsJHA,5.0,3182,671
XH6Y_I9lWkbGHuHhNuG15w,Uky0DD3LU4C7eyNDhpmOXg,5.0,5910,429
CZb3F9PjQGxeHjx73vqi9A,jS3affmkXWrBnidXA-DIfQ,5.0,2311,658
l7zmF8szWBC-A07oIDRdKw,peeXG1Ra-DClPQv14jvKvg,4.0,8486,738
GMHt-cbWlqNyd9UqIjZdDg,kZ1q0K13tFYG_ZJrVvsJHA,4.0,2972,671
phemp8fhYdzFjYW4Dr7uHQ,u7cZUEGK6iJP2gvI22xY2A,5.0,9286,798
sWQIvbxwKkXdb2Prh42v4A,kZ1q0K13tFYG_ZJrVvsJHA,3.0,9758,671
10dW9AMs9mlPVHfpLKbrYQ,geEGL5YODdRIoIYfFcxVPA,5.0,357,611
m6ePktu2cDs1auXdoIzt5w,jS3affmkXWrBnidXA-DIfQ,5.0,8651,658
XzkAuSae-i9_6Mxe02O41g,u7cZUEGK6iJP2gvI22xY2A,5.0,6026,798
a9Chw9obsfQznUmf8pNqRg,8pqdJjefYq-a9IBSJJmKwA,3.0,6598,134
kauJmG3ZiA-m5u0nPrjb4g,Sk1WdGuaCNQlQZ_u_JE0Ew,4.0,8408,406
pquPVl-VEsJQq33ILCkzdQ,PgUoeGam08nCaLWJwrmrWQ,3.0,9309,364
Is5kCsODInimo9-nZf0oeA,f2RHDdXezLHILvM7v1xOVA,2.0,3417,589
RRsbPGYyKJ3zqMMkzcHZaQ,OMHZ1htcmFQLuTp06hLe2Q,3.0,4917,350
X6sWEV0Wma8b1troQAI4Ww,HS5CfzQ_gOJHgqwtv9rvNQ,4.0,5884,246
ohUC4ZSIX-jxZ9JpdCvQKw,PJjkH_VZeQwxEJvlQ-v7wA,5.0,9132,359
Gg7VwEBqNP4L8-yz9toAWg,8pqdJjefYq-a9IBSJJmKwA,3.0,3039,134
2cPq8hyjXuNG5we3aNuVjA,y1Z9tymuBGVDZnYZoLk-2Q,5.0,629,851
YAIxImxlu3jlSdG91T2Pig,7Oq3AI3omXpvcN9xDzNeLA,4.0,6075,117
RBXVFcXR3IjP0CYgmkSmtg,f2RHDdXezLHILvM7v1xOVA,5.0,4867,589
xzBxkR3GQ5pidGw2jGtIPQ,I2ISRV7IybkMc3HEYKUE9g,5.0,10723,256
sFqImuZBqT43URa3kMcC4w,DRMEopD9Td8OoDk-JWm1Rw,3.0,9725,193
-HYCAMf2ml717YD5Y9PKIg,I2ISRV7IybkMc3HEYKUE9g,5.0,37,256
mu-CUxLMuOIeDPYxSKyfdg,PhLYLCjM_dS_seS_fMBVeg,4.0,8796,365
wojMqIU5hJAv71o9h2mCig,8pqdJjefYq-a9IBSJJmKwA,4.0,10522,134
QSmlNt90OYAtRwT9C5I7iQ,_V6hl1oGkTV2KbGeax_HPA,4.0,4716,508
A7NZc8nouKF9MypS9Q6hng,I1H5s9cVCGh1nH-4bhsSDA,5.0,1880,255
Om79cAwee6BxWKTgpFYJJw,FD7gMovIYQmhdn23Iq91zQ,4.0,4424,220
XQk-XZKwNim2fsc8_LHksA,1Ck2drCXGh1h5bhc9aIRpg,3.0,5935,41
m6ePktu2cDs1auXdoIzt5w,XJnTY0wG45x9GBrgfNpkCw,5.0,8651,461
Iv6tiyJeuny17s8g54YYpw,ZDdNEwBENLXBT3jjQD5STQ,3.0,3427,486
iy9FKjONA0EO2_So9s2l4g,K6hAv8V2cTuXQtU3VHAD6w,3.0,8132,289
lxA2xhPoGyEKdfKkR7u7yw,pW5DXTpKnw3y0fopipbJVg,4.0,8621,735
GyCcOTwcg91ipHnGWotPJw,ex8RrhAhVVexndFhmNfG1Q,1.0,3081,588
GaacaTNh_rOgJO3zbfqPkw,FD7gMovIYQmhdn23Iq91zQ,2.0,3019,220
qb93lt68RXCsrmAc9AYJeQ,DhZVpgeBKxoLd91MiwTxpg,3.0,9444,197
wABHp4fGUC-0acRKhmQO2A,TdrNka-oPWf4B-jN9rKltw,4.0,10416,416
n7LAQ09xf4WZcyTW8S5LIw,8pqdJjefYq-a9IBSJJmKwA,4.0,8837,134
fR-TZbHOE5-_k0S9q2UHRA,RnhLCG4N9MPy6ZRzq787Cg,3.0,7515,391
_KjVrTviZJ6iJBGMb7iQSA,I2ISRV7IybkMc3HEYKUE9g,5.0,6444,256
DVMopL-MS3_03qMW0Dxa1A,PhLYLCjM_dS_seS_fMBVeg,2.0,2468,365
0DB3Irpf_ETVXu_Ou9vPow,TdrNka-oPWf4B-jN9rKltw,4.0,207,416
33Qk0olMuRkTMRcuUB5D0A,KZ2V1ZPnrwoT0zcJunyIQw,3.0,703,298
ckAqkP1HGRVjFZs5NURQwQ,VSDdUwXktnvL_O0meKv7MQ,5.0,7066,442
X6fuikl5zCe5dodj72ncUQ,ex8RrhAhVVexndFhmNfG1Q,1.0,5883,588
qgsunEYFNmbdmdv3oT_BNg,i_FWONQD1ZBqrNE2b-M5Ug,5.0,9468,643
OExmdhEdcKHQQqXrv6ftTg,zujdPV3HT-Y-CKE1GgkMHQ,4.0,4310,866
oXLz0_Cx2735wXgEgHr6Yg,hX_8ZUmIqWFWzjdiPrf23w,5.0,9105,627
Nd-e8RrfAl11YRrBzJVLsQ,KVFUBgmPEHGUaJNkpMGcLw,4.0,4203,296
OuM_0R1wfqX2eGl57Ey15Q,i_FWONQD1ZBqrNE2b-M5Ug,5.0,4451,643
7eYcx398TH6wRmoXIs_A4A,XJnTY0wG45x9GBrgfNpkCw,1.0,1480,461
et7Ndr07Kz-4wX8bbmQjWg,i_FWONQD1ZBqrNE2b-M5Ug,4.0,7427,643
5kcLlhJPLJL_GLwrAdbZAA,1CTNhKEqGbmG5r-sBbDoLg,4.0,1157,40
e_CAc7b6we3XZffB2PaDUQ,h5jnFlvF55kDWC_GGlKMAQ,4.0,7375,618
JZdKtyhFBziOmWfvCp_Lug,DRMEopD9Td8OoDk-JWm1Rw,3.0,3538,193
1McmDac4N7vupgE0PoCcMA,i_FWONQD1ZBqrNE2b-M5Ug,5.0,418,643
Ax7zkIzKn_56mImUGyWwNQ,RnhLCG4N9MPy6ZRzq787Cg,4.0,2010,391
tKkMB4clS1M9iKDhfOUH7g,ex8RrhAhVVexndFhmNfG1Q,5.0,9909,588
SfNyvKp7vuEKUTlzVLCiTg,u7cZUEGK6iJP2gvI22xY2A,4.0,5133,798
OfBYoQ_Y7aES4eVNidgEuw,dYinIkKBspHV5hSaukklFg,3.0,4401,564
ALWSjow1qxW4SFFZ0ZNB6Q,OhSaEeJes7JLtk3MGMXXmg,5.0,1918,355
k1seducTq2YHpyD49-cVYg,0-7N3z_cb3Z1xMGDrbez6w,2.0,8315,15
N3Dfa0DMpO_jrRzS2cjThQ,ex8RrhAhVVexndFhmNfG1Q,5.0,4102,588
SRnCpcuVZlj6EAa8B51oLg,TwnzM8mJn_nT2PJf1x-9kQ,4.0,5097,420
69qAxnG2ARbolXNHphbhyQ,rhdzgIxt3PikpHXm_QNCew,4.0,1239,774
CAElBD0ReYRnSIItIoMhKQ,pDUcsN79bDwhOMBaD_tm-g,2.0,2236,731
PprZVoRHafOo2ab-UCFiSA,WdW_rka38TeVxhh2F3nBew,3.0,4618,452
-Ld4sFDcsW_SRZ8lODN5zg,Jg9kkOl4sx2AXJVohbpSiw,3.0,47,282
qNX8fk8q0LX8oUxnQ6uV7A,_V6hl1oGkTV2KbGeax_HPA,5.0,9401,508
lQ_dbuM6xIthZ63nnd8cHQ,xxL2_-oExRCwKs_Nyr0KiQ,5.0,8537,849
pcuCZ0RTYa4PUN0jrcHi8g,DRMEopD9Td8OoDk-JWm1Rw,2.0,9277,193
GN8xarqsveMEl9x3EXhJfg,geEGL5YODdRIoIYfFcxVPA,5.0,2975,611
OkjeFppodgJP_CvB84cJYw,f2RHDdXezLHILvM7v1xOVA,5.0,4419,589
7NyerV7a3CsvYC20iSfLHg,Mwc3n5Psw9wRaQ22vZWDYQ,3.0,1441,333
0DB3Irpf_ETVXu_Ou9vPow,ex8RrhAhVVexndFhmNfG1Q,4.0,207,588
vShUTiULohPmLzNuycyWEg,TdrNka-oPWf4B-jN9rKltw,5.0,10274,416
uuPVaWIrtyzrwZ813kpn4g,pW5DXTpKnw3y0fopipbJVg,3.0,10166,735
T-AH150cJRfRoFJVA3hj3w,4wq9bzoCe3Mh0cPbYH1eDg,5.0,5191,88
KXYRjdlgg-Gw7mwF22ZAJg,rJSLcfePsO1pdNMnauXg8A,2.0,3704,764
viWkK6--5ChiN3hlZ8XqTg,mVV95BIwhFOa7TNH9pVMGA,4.0,10333,697
67YrvmdkWqC0arqgt0obJQ,r3X75SK37buS94mDls3q_Q,4.0,1231,763
WuiEYopWZOWOuWQD87fVSw,Jg9kkOl4sx2AXJVohbpSiw,5.0,5852,282
wFJWxokCa3c1AIDnjhhzQg,I1H5s9cVCGh1nH-4bhsSDA,3.0,10437,255
RvCyFd6pjapvnFJvwlJGog,8P8HIysyyGbG8_94cG1Jyg,5.0,5001,130
h8639WiBT3VO7ZdPxCyf0g,dYinIkKBspHV5hSaukklFg,4.0,7796,564
6bxzJaXxGCqApmJsyIlr9w,K6hAv8V2cTuXQtU3VHAD6w,3.0,1319,289
0kPfZz9R1_0f7vYSXglF8Q,kZ1q0K13tFYG_ZJrVvsJHA,4.0,297,671
dKwzOOMQte1WbozogRMxmg,kZ1q0K13tFYG_ZJrVvsJHA,5.0,7172,671
m-i2qJ491628GnH2xWnH0A,7Oq3AI3omXpvcN9xDzNeLA,4.0,8631,117
VcIo6Fz06MpGEg6JF2hnIg,dQZlvOEVNke30MY5iTiy1g,5.0,5633,562
dzC4DU7P-kcKntHtv1YqYw,_V6hl1oGkTV2KbGeax_HPA,3.0,7274,508
IQhb-lWN01QApNcZgKTmTA,PJjkH_VZeQwxEJvlQ-v7wA,4.0,3340,359
exDOIbSQ2S5hSwewrs1MVw,pW5DXTpKnw3y0fopipbJVg,4.0,7441,735
-a-Sv3iht6zhmA7Wi7jslg,vtSisxaozZ7HWpBl_W7VaQ,4.0,92,827
DnvC-m22fZqZv3pAo16ZSg,UdcLHHBRIxtelgbKBnhitA,4.0,2531,426
bnDZpsii_if2_wpn8oPcig,f2RHDdXezLHILvM7v1xOVA,4.0,6892,589
QqMeCZMhTFbvz7Em1Jfq5Q,OhSaEeJes7JLtk3MGMXXmg,5.0,4792,355
slpyLHWsvPXwj1XPoyjugQ,mtvT7uRey3F395STFRM1Tg,5.0,9800,701
_01JsTD9N7syNMThio-nCw,tf2nzjkP8XGIeU-lg767XA,5.0,6393,793
YwMD-AVT67fmYRGxnlRSPA,K6hAv8V2cTuXQtU3VHAD6w,3.0,6206,289
mJZLFXvW7DFxpqL1WnKYoA,7Oq3AI3omXpvcN9xDzNeLA,2.0,8690,117
rIlkPMpY703msPDdoxuyog,55D--p5wnvr0gYyRI_y_mw,4.0,9551,90
tLEVnPUkFo9aiSkWX4jqaw,jHVotJhyPKOLuO7MVnmbtQ,3.0,9910,653
uyPqJxQsUsG-3X5cgyP7cw,55D--p5wnvr0gYyRI_y_mw,3.0,10171,90
3BEKgNBLKRL8VzenhgKw-A,W06QBC9vkxA5CVBNVrOMRA,4.0,726,447
2z4CSJ9EH0L-5BmzquYnSg,MKsCFQuzmgH2We9hwTQ8gw,5.0,688,325
M66nakzSK154_MWlwMaNjQ,I2ISRV7IybkMc3HEYKUE9g,4.0,3949,256
fwC5lm7Wz6G4SrEWyg8B4g,FD7gMovIYQmhdn23Iq91zQ,5.0,7600,220
dEQrIE2toB_2ySaZ3MaJ8A,RnhLCG4N9MPy6ZRzq787Cg,2.0,7154,391
U4INQZOPSUaj8hMjLlZ3KA,TwnzM8mJn_nT2PJf1x-9kQ,5.0,5374,420
YV6uaSzANkraOQQzN0alWg,mVV95BIwhFOa7TNH9pVMGA,5.0,6123,697
1E1i3oSpZNLddy22RVWDEw,q4AxwoWQs6rk2nkWJuYZIA,4.0,395,747
JW5W4OZCohTvZlRF1jzrTg,Jg9kkOl4sx2AXJVohbpSiw,4.0,3528,282
-pKS3aCX89mbeR_VhZGa-Q,CuyQt_cUFS1i738GXTNciw,3.0,134,188
S1bcv4QpwW7Ysy0T9edlOQ,4zQV6v8TwEYMwI9Ekdf19g,4.0,5023,89
NgATNss8vFHlwYl3ekelfw,kZ1q0K13tFYG_ZJrVvsJHA,4.0,4217,671
z7ghqh14j920qv2kcbncqA,RnhLCG4N9MPy6ZRzq787Cg,4.0,10933,391
nYLP8ftJ6O3JTY2qg3lHSQ,TwnzM8mJn_nT2PJf1x-9kQ,4.0,8918,420
PR7XS6OA-6ylu8sLGObUsQ,W06QBC9vkxA5CVBNVrOMRA,4.0,4553,447
jFa0AJhrOYS4D6vedbIVrA,y1Z9tymuBGVDZnYZoLk-2Q,4.0,8178,851
n-r14HfcTMDBQHxnsljqmQ,mtvT7uRey3F395STFRM1Tg,5.0,8812,701
5jKScvMqxW_rzd0D8xgX1A,mtvT7uRey3F395STFRM1Tg,5.0,1149,701
gFj3Wq0PG-wFa6ZH9r5Q3g,h5jnFlvF55kDWC_GGlKMAQ,2.0,7646,618
3FmGHlnc4rtmLJPzZ5kfgQ,mtvT7uRey3F395STFRM1Tg,3.0,739,701
cHFcuAlI_jn2sO42i6aOFg,DhZVpgeBKxoLd91MiwTxpg,3.0,6982,197
TvRR10a-WvrfO7i3BptQoQ,8pqdJjefYq-a9IBSJJmKwA,4.0,5345,134
yGTCTMk8QYXVaRB1ZW1QCQ,KVFUBgmPEHGUaJNkpMGcLw,4.0,10781,296
